step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|C|C|C|B
1,pre,green,A,A,1,0.8,A|A|A|A|C
2,pre,red,C,C,1,1.0,C|C|C|C|C
3,pre,red,C,C,1,0.8,C|C|C|C|B
4,pre,blue,B,B,1,1.0,B|B|B|B|B
5,pre,blue,B,B,1,0.8,B|B|B|B|C
6,pre,green,A,A,1,0.6,?|A|A|A|C
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,red,C,C,1,1.0,C|C|C|C|C
9,pre,green,A,A,1,0.8,A|A|A|A|B
10,post,red,C,C,1,0.8,C|C|C|C|B
11,post,green,A,B,0,0.8,A|A|A|A|B
12,post,blue,B,B,1,0.8,B|B|B|?|B
13,post,red,C,C,1,0.8,C|C|C|C|B
14,post,green,A,B,0,0.6,A|B|A|A|C
15,post,green,B,B,1,1.0,B|B|B|B|B
16,post,green,B,B,1,0.8,B|B|B|B|A
17,post,blue,B,B,1,1.0,B|B|B|B|B
18,post,green,B,B,1,0.8,?|B|B|B|B
19,post,red,C,C,1,0.8,C|C|C|C|?
