step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.8,B|B|B|B|A
1,pre,green,A,A,1,0.8,A|A|A|A|C
2,pre,blue,B,B,1,1.0,B|B|B|B|B
3,pre,red,C,C,1,1.0,C|C|C|C|C
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,red,C,C,1,0.8,C|C|C|C|A
6,pre,red,C,C,1,0.8,C|C|C|C|B
7,pre,red,C,C,1,0.8,C|C|C|C|B
8,pre,green,A,A,1,0.8,A|A|A|A|B
9,pre,red,C,C,1,0.8,C|C|C|C|B
10,post,blue,B,B,1,1.0,B|B|B|B|B
11,post,blue,B,B,1,1.0,B|B|B|B|B
12,post,red,C,C,1,0.8,C|C|C|C|B
13,post,blue,B,B,1,1.0,B|B|B|B|B
14,post,red,C,C,1,0.8,C|C|C|C|B
15,post,red,C,C,1,0.8,C|C|C|C|B
16,post,green,A,B,0,0.8,A|A|A|A|B
17,post,blue,B,B,1,1.0,B|B|B|B|B
18,post,green,A,B,0,0.6,A|B|A|A|C
19,post,red,C,C,1,1.0,C|C|C|C|C
