step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|C
1,pre,red,C,C,1,1.0,C|C|C|C|C
2,pre,green,A,A,1,0.8,A|A|A|A|C
3,pre,red,C,C,1,0.8,C|C|C|C|B
4,pre,green,A,A,1,0.8,A|A|A|A|B
5,pre,green,A,A,1,1.0,A|A|A|A|A
6,pre,green,A,A,1,1.0,A|A|A|A|A
7,pre,green,A,A,1,0.8,A|A|A|A|B
8,pre,blue,B,B,1,0.8,B|B|B|B|C
9,pre,red,C,C,1,1.0,C|C|C|C|C
10,post,blue,B,C,0,1.0,B|B|B|B|B
11,post,green,A,A,1,0.8,A|A|A|A|C
12,post,blue,C,C,1,0.6,C|C|C|B|A
13,post,blue,C,C,1,1.0,C|C|C|C|C
14,post,blue,C,C,1,0.8,C|C|C|C|B
15,post,red,C,A,0,1.0,C|C|C|C|C
16,post,red,A,A,1,0.6,A|A|A|C|C
17,post,blue,C,C,1,1.0,C|C|C|C|C
18,post,red,A,A,1,0.8,A|A|A|A|B
19,post,green,A,A,1,0.8,A|A|A|A|B
