step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,1.0,B|B|B|B|B
1,pre,blue,B,B,1,0.8,B|B|B|B|?
2,pre,green,A,A,1,0.8,A|A|A|A|B
3,pre,green,A,A,1,0.8,A|A|A|A|C
4,pre,blue,B,B,1,0.8,B|?|B|B|B
5,pre,blue,B,B,1,0.8,B|?|B|B|B
6,pre,blue,B,B,1,1.0,B|B|B|B|B
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,blue,B,B,1,1.0,B|B|B|B|B
9,pre,green,A,A,1,0.8,A|A|A|A|C
10,post,blue,B,C,0,1.0,B|B|B|B|B
11,post,green,A,B,0,0.8,A|A|A|A|C
12,post,red,C,A,0,0.8,C|C|C|C|B
13,post,blue,C,C,1,1.0,C|C|C|C|C
14,post,blue,C,C,1,1.0,C|C|C|C|C
15,post,red,A,A,1,0.6,A|A|A|C|C
16,post,red,A,A,1,1.0,A|A|A|A|A
17,post,green,B,B,1,0.6,A|B|B|B|C
18,post,red,A,A,1,0.8,A|A|A|A|C
19,post,red,A,A,1,0.8,A|A|A|A|C
