step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,1.0,B|B|B|B|B
1,pre,blue,B,B,1,1.0,B|B|B|B|B
2,pre,blue,B,B,1,1.0,B|B|B|B|B
3,pre,red,C,C,1,0.8,C|C|C|C|A
4,pre,blue,B,B,1,1.0,B|B|B|B|B
5,pre,green,A,A,1,1.0,A|A|A|A|A
6,pre,green,A,A,1,0.8,A|A|A|A|B
7,pre,red,C,C,1,0.8,C|C|C|C|B
8,pre,red,C,C,1,0.8,C|C|C|C|B
9,pre,green,A,A,1,0.8,A|A|A|A|C
10,post,blue,B,C,0,1.0,B|B|B|B|B
11,post,green,A,A,1,0.8,A|A|A|A|C
12,post,blue,C,C,1,0.8,C|C|C|C|B
13,post,green,A,A,1,0.8,A|A|A|A|C
14,post,green,A,A,1,1.0,A|A|A|A|A
15,post,blue,C,C,1,1.0,C|C|C|C|C
16,post,red,C,A,0,1.0,C|C|C|C|C
17,post,green,A,A,1,0.8,A|A|A|?|A
18,post,red,A,A,1,0.8,A|A|A|A|C
19,post,green,A,A,1,1.0,A|A|A|A|A
