step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|B
1,pre,blue,B,B,1,0.8,B|B|B|B|C
2,pre,red,C,C,1,1.0,C|C|C|C|C
3,pre,red,C,C,1,1.0,C|C|C|C|C
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,blue,B,B,1,1.0,B|B|B|B|B
6,pre,blue,B,B,1,1.0,B|B|B|B|B
7,pre,green,A,A,1,0.8,A|A|A|A|C
8,pre,green,A,A,1,0.8,A|A|A|A|B
9,pre,red,C,C,1,1.0,C|C|C|C|C
10,post,green,A,B,0,0.8,A|A|A|A|B
11,post,red,C,A,0,1.0,C|C|C|C|C
12,post,red,A,A,1,0.8,A|A|A|A|C
13,post,blue,B,B,1,0.8,B|B|B|B|C
14,post,red,A,A,1,1.0,A|A|A|A|A
15,post,red,A,A,1,0.8,A|A|A|A|C
16,post,blue,B,B,1,0.8,B|B|B|B|C
17,post,green,B,B,1,0.8,B|B|B|B|C
18,post,red,A,A,1,1.0,A|A|A|A|A
19,post,green,B,B,1,0.8,B|B|B|B|A
