step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|C
1,pre,red,C,C,1,0.8,C|C|C|C|B
2,pre,green,A,A,1,0.8,A|A|A|A|C
3,pre,red,C,C,1,0.8,C|C|C|C|B
4,pre,green,A,A,1,0.8,A|A|A|A|B
5,pre,green,A,A,1,0.8,A|A|A|A|C
6,pre,green,A,A,1,1.0,A|A|A|A|A
7,pre,green,A,A,1,0.8,A|A|A|A|C
8,pre,blue,B,B,1,1.0,B|B|B|B|B
9,pre,red,C,C,1,0.8,C|C|C|C|B
10,post,blue,B,B,1,0.8,B|B|B|B|C
11,post,green,A,B,0,0.8,A|A|A|A|B
12,post,blue,B,B,1,0.8,B|B|B|B|C
13,post,blue,B,B,1,0.8,B|B|B|B|A
14,post,blue,B,B,1,1.0,B|B|B|B|B
15,post,red,C,C,1,1.0,C|C|C|C|C
16,post,red,C,C,1,0.8,C|C|C|C|B
17,post,blue,B,B,1,1.0,B|B|B|B|B
18,post,red,C,C,1,0.8,C|C|C|C|B
19,post,green,B,B,1,0.8,A|B|B|B|B
