step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.8,B|B|B|B|A
1,pre,red,C,C,1,0.8,C|C|C|C|B
2,pre,blue,B,B,1,0.8,B|B|B|B|C
3,pre,green,A,A,1,0.8,A|A|A|A|B
4,pre,red,C,C,1,0.8,C|C|C|C|B
5,pre,red,C,C,1,0.8,C|C|C|C|B
6,pre,blue,B,B,1,0.8,B|B|B|B|C
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,blue,B,B,1,1.0,B|B|B|B|B
9,pre,blue,B,B,1,1.0,B|B|B|B|B
10,post,red,C,C,1,0.8,C|C|C|C|B
11,post,green,A,B,0,0.8,A|A|A|A|B
12,post,red,C,C,1,0.8,C|C|C|C|B
13,post,blue,B,C,0,0.8,B|B|B|B|C
14,post,blue,C,C,1,0.8,C|C|C|C|A
15,post,green,A,B,0,0.6,A|B|A|A|C
16,post,green,B,B,1,0.8,B|B|B|B|A
17,post,red,C,C,1,1.0,C|C|C|C|C
18,post,red,C,C,1,1.0,C|C|C|C|C
19,post,blue,C,C,1,0.8,C|C|C|C|A
