step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|C
1,pre,blue,B,B,1,0.8,B|B|B|B|C
2,pre,red,C,C,1,0.8,C|C|C|C|B
3,pre,red,C,C,1,0.6,C|C|?|?|C
4,pre,green,A,A,1,0.8,A|A|A|A|C
5,pre,blue,B,B,1,0.8,B|B|B|B|C
6,pre,blue,B,B,1,1.0,B|B|B|B|B
7,pre,red,C,C,1,1.0,C|C|C|C|C
8,pre,red,C,C,1,0.8,C|C|C|C|B
9,pre,red,C,C,1,0.8,C|C|C|C|B
10,post,green,A,B,0,0.8,A|A|A|A|C
11,post,blue,B,C,0,1.0,B|B|B|B|B
12,post,blue,C,C,1,0.8,C|C|C|B|C
13,post,green,B,B,1,0.4,B|B|A|A|C
14,post,red,C,A,0,0.8,C|C|C|C|A
15,post,red,A,A,1,0.8,A|A|A|A|C
16,post,blue,C,C,1,1.0,C|C|C|C|C
17,post,blue,C,C,1,1.0,C|C|C|C|C
18,post,green,B,B,1,0.8,B|B|B|B|C
19,post,red,A,A,1,0.8,A|A|A|A|C
