step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,1.0,C|C|C|C|C
1,pre,blue,B,B,1,0.8,B|B|B|B|C
2,pre,red,C,C,1,0.8,C|C|C|C|B
3,pre,green,A,A,1,0.8,A|A|A|A|C
4,pre,blue,B,B,1,1.0,B|B|B|B|B
5,pre,blue,B,B,1,1.0,B|B|B|B|B
6,pre,green,A,A,1,0.8,A|A|A|A|B
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,red,C,C,1,0.8,C|C|C|C|B
9,pre,green,A,A,1,0.8,A|A|A|A|B
10,post,blue,B,B,1,1.0,B|B|B|B|B
11,post,green,A,A,1,0.8,A|A|A|A|B
12,post,blue,B,B,1,1.0,B|B|B|B|B
13,post,blue,B,B,1,1.0,B|B|B|B|B
14,post,blue,B,B,1,1.0,B|B|B|B|B
15,post,red,C,A,0,0.8,C|C|C|C|B
16,post,red,A,A,1,0.6,A|A|A|C|C
17,post,blue,B,B,1,1.0,B|B|B|B|B
18,post,blue,B,B,1,1.0,B|B|B|B|B
19,post,blue,B,B,1,1.0,B|B|B|B|B
