step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|C|C|C|B
1,pre,green,A,A,1,1.0,A|A|A|A|A
2,pre,red,C,C,1,1.0,C|C|C|C|C
3,pre,red,C,C,1,0.8,C|C|C|C|B
4,pre,blue,B,B,1,1.0,B|B|B|B|B
5,pre,blue,B,B,1,1.0,B|B|B|B|B
6,pre,green,A,A,1,0.8,A|A|A|A|C
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,red,C,C,1,0.8,C|C|C|C|B
9,pre,green,A,A,1,0.8,A|A|A|A|B
10,post,red,C,A,0,0.8,C|C|C|C|B
11,post,green,A,A,1,0.8,A|A|A|A|C
12,post,blue,B,C,0,0.8,B|B|B|B|C
13,post,red,A,A,1,0.6,A|C|A|C|A
14,post,green,A,A,1,0.8,A|A|A|A|C
15,post,green,A,A,1,1.0,A|A|A|A|A
16,post,green,A,A,1,0.8,A|A|A|A|C
17,post,blue,C,C,1,0.8,C|C|B|C|C
18,post,green,A,A,1,0.8,A|A|A|A|B
19,post,red,A,A,1,0.8,A|A|A|A|B
