step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.8,B|B|B|B|C
1,pre,red,C,C,1,1.0,C|C|C|C|C
2,pre,red,C,C,1,0.8,C|C|C|C|B
3,pre,blue,B,B,1,0.8,B|B|B|B|C
4,pre,blue,B,B,1,1.0,B|B|B|B|B
5,pre,green,A,A,1,0.8,A|A|A|A|C
6,pre,blue,B,B,1,1.0,B|B|B|B|B
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,blue,B,B,1,1.0,B|B|B|B|B
9,pre,blue,B,B,1,1.0,B|B|B|B|B
10,post,green,A,A,1,0.8,A|A|A|A|B
11,post,blue,B,C,0,1.0,B|B|B|B|B
12,post,red,C,C,1,1.0,C|C|C|C|C
13,post,green,A,A,1,0.8,A|A|A|A|C
14,post,blue,C,C,1,1.0,C|C|C|C|C
15,post,red,C,C,1,0.8,C|C|C|C|B
16,post,red,C,C,1,1.0,C|C|C|C|C
17,post,red,C,C,1,1.0,C|C|C|C|C
18,post,red,C,C,1,0.8,C|C|C|C|B
19,post,red,C,C,1,0.8,C|C|C|C|B
