step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,1.0,C|C|C|C|C
1,pre,green,A,A,1,0.8,A|A|A|A|C
2,pre,red,C,C,1,1.0,C|C|C|C|C
3,pre,red,C,C,1,1.0,C|C|C|C|C
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,blue,B,B,1,0.8,B|B|B|B|C
6,pre,green,A,A,1,0.8,A|A|A|A|C
7,pre,blue,B,B,1,0.8,B|B|B|B|C
8,pre,red,C,C,1,0.8,C|C|C|C|B
9,pre,green,A,A,1,1.0,A|A|A|A|A
10,post,red,C,C,1,0.8,C|C|C|C|B
11,post,green,A,A,1,0.8,A|A|A|A|B
12,post,blue,B,C,0,1.0,B|B|B|B|B
13,post,red,C,C,1,0.8,C|C|C|C|?
14,post,green,A,A,1,0.8,A|A|A|A|C
15,post,green,A,A,1,0.8,A|A|A|A|B
16,post,green,A,A,1,0.8,A|A|A|A|C
17,post,blue,B,C,0,0.8,B|C|B|B|B
18,post,green,A,A,1,0.8,A|A|A|A|C
19,post,red,C,C,1,0.8,C|C|C|C|B
