step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.8,B|B|B|B|A
1,pre,blue,B,B,1,0.8,B|B|B|B|C
2,pre,blue,B,B,1,1.0,B|B|B|B|B
3,pre,red,C,C,1,0.8,C|C|C|C|A
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,green,A,A,1,0.8,A|A|A|A|C
6,pre,green,A,A,1,0.8,A|A|A|A|B
7,pre,red,C,C,1,1.0,C|C|C|C|C
8,pre,red,C,C,1,0.8,C|C|C|C|B
9,pre,green,A,A,1,0.8,A|A|A|A|C
10,post,blue,B,B,1,1.0,B|B|B|B|B
11,post,green,A,B,0,0.8,A|A|A|A|B
12,post,blue,B,B,1,0.8,B|B|B|B|C
13,post,green,A,B,0,0.4,A|B|B|A|C
14,post,green,B,B,1,0.8,B|B|B|B|C
15,post,blue,B,B,1,1.0,B|B|B|B|B
16,post,red,C,C,1,0.8,C|C|C|C|B
17,post,green,B,B,1,0.8,B|B|B|B|C
18,post,red,C,C,1,0.8,C|C|C|C|B
19,post,green,B,B,1,0.8,B|B|B|B|C
