step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|C|C|C|B
1,pre,red,C,C,1,1.0,C|C|C|C|C
2,pre,blue,B,B,1,1.0,B|B|B|B|B
3,pre,red,C,C,1,0.8,C|C|C|C|B
4,pre,green,A,A,1,0.8,A|A|A|A|B
5,pre,red,C,C,1,0.8,C|C|C|C|B
6,pre,red,C,C,1,0.8,C|C|C|C|B
7,pre,red,C,C,1,0.8,C|C|C|C|B
8,pre,red,C,C,1,0.6,C|?|C|C|B
9,pre,red,C,C,1,0.8,C|C|C|C|B
10,post,green,A,A,1,0.8,A|A|A|A|C
11,post,blue,B,C,0,1.0,B|B|B|B|B
12,post,green,A,A,1,0.8,A|A|A|A|C
13,post,blue,C,C,1,0.4,C|C|?|B|A
14,post,red,C,C,1,1.0,C|C|C|C|C
15,post,blue,C,C,1,1.0,C|C|C|C|C
16,post,blue,C,C,1,0.8,C|C|C|C|B
17,post,green,A,A,1,0.8,A|A|A|A|B
18,post,red,C,C,1,0.8,C|C|C|C|A
19,post,green,A,A,1,0.8,A|A|A|A|C
