step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.8,B|B|B|B|A
1,pre,red,C,C,1,1.0,C|C|C|C|C
2,pre,red,C,C,1,0.8,C|C|C|C|B
3,pre,blue,B,B,1,0.8,B|B|B|B|C
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,green,A,A,1,0.8,A|A|A|A|B
6,pre,blue,B,B,1,1.0,B|B|B|B|B
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,blue,B,B,1,1.0,B|B|B|B|B
9,pre,blue,B,B,1,1.0,B|B|B|B|B
10,post,green,A,B,0,0.8,A|A|A|A|B
11,post,blue,B,B,1,0.8,B|B|B|B|C
12,post,red,C,A,0,1.0,C|C|C|C|C
13,post,green,A,B,0,0.6,A|B|A|A|C
14,post,blue,B,B,1,0.8,B|B|B|B|C
15,post,red,C,A,0,0.6,A|C|A|C|C
16,post,red,A,A,1,0.8,A|A|A|A|C
17,post,red,A,A,1,0.8,A|A|A|A|B
18,post,red,A,A,1,0.8,A|A|A|A|C
19,post,red,A,A,1,0.8,A|A|A|A|C
