step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|C|C|C|B
1,pre,blue,B,B,1,0.8,B|B|B|B|C
2,pre,red,C,C,1,0.8,C|C|C|C|B
3,pre,green,A,A,1,0.8,A|A|A|A|C
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,blue,B,B,1,1.0,B|B|B|B|B
6,pre,green,A,A,1,0.8,A|A|A|A|B
7,pre,blue,B,B,1,0.8,B|B|B|B|A
8,pre,red,C,C,1,0.8,C|C|C|C|B
9,pre,green,A,A,1,0.8,A|A|A|A|B
10,post,blue,B,C,0,1.0,B|B|B|B|B
11,post,green,A,A,1,0.8,A|A|A|A|C
12,post,blue,C,C,1,0.6,B|C|C|B|C
13,post,blue,C,C,1,1.0,C|C|C|C|C
14,post,blue,C,C,1,1.0,C|C|C|C|C
15,post,red,C,C,1,1.0,C|C|C|C|C
16,post,red,C,C,1,0.8,C|C|C|C|A
17,post,blue,C,C,1,0.8,C|C|C|C|B
18,post,blue,C,C,1,0.8,C|C|C|C|A
19,post,blue,C,C,1,0.8,C|C|C|C|A
