step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,1.0,B|B|B|B|B
1,pre,blue,B,B,1,0.8,B|B|B|B|C
2,pre,blue,B,B,1,1.0,B|B|B|B|B
3,pre,green,A,A,1,1.0,A|A|A|A|A
4,pre,red,C,C,1,0.6,?|C|C|C|?
5,pre,blue,B,B,1,1.0,B|B|B|B|B
6,pre,green,A,A,1,0.8,A|A|A|A|C
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,green,A,A,1,0.8,A|A|A|A|C
9,pre,green,A,A,1,0.8,A|A|A|A|B
10,post,red,C,A,0,0.8,C|C|C|C|B
11,post,blue,B,C,0,1.0,B|B|B|B|B
12,post,blue,C,C,1,0.8,C|C|C|C|A
13,post,red,A,A,1,0.8,A|A|C|A|A
14,post,blue,C,C,1,1.0,C|C|C|C|C
15,post,red,A,A,1,1.0,A|A|A|A|A
16,post,green,A,B,0,0.8,A|A|A|A|B
17,post,blue,C,C,1,1.0,C|C|C|C|C
18,post,green,A,B,0,0.4,A|B|B|A|C
19,post,green,B,B,1,0.8,B|B|B|B|C
