step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q2,A,B,0,1.0,A|A|A|A|A
1,pre,q1,A,A,1,1.0,A|A|A|A|A
2,pre,q2,B,B,1,0.8,A|B|B|B|B
3,pre,q9,B,B,1,1.0,B|B|B|B|B
4,pre,q9,B,B,1,1.0,B|B|B|B|B
5,pre,q7,B,B,1,1.0,B|B|B|B|B
6,pre,q2,B,B,1,1.0,B|B|B|B|B
7,pre,q2,B,B,1,0.8,A|B|B|B|B
8,pre,q0,A,A,1,1.0,A|A|A|A|A
9,pre,q0,A,A,1,1.0,A|A|A|A|A
10,pre,q3,B,B,1,1.0,B|B|B|B|B
11,pre,q3,B,B,1,1.0,B|B|B|B|B
12,pre,q2,B,B,1,1.0,B|B|B|B|B
13,pre,q2,B,B,1,0.8,B|B|B|A|B
14,pre,q4,B,B,1,1.0,B|B|B|B|B
15,pre,q5,A,A,1,1.0,A|A|A|A|A
16,pre,q3,B,B,1,1.0,B|B|B|B|B
17,pre,q8,B,B,1,1.0,B|B|B|B|B
18,pre,q10,A,A,1,1.0,A|A|A|A|A
19,pre,q10,A,A,1,1.0,A|A|A|A|A
20,pre,q3,B,B,1,1.0,B|B|B|B|B
21,pre,q2,B,B,1,0.6,A|A|B|B|B
22,pre,q11,B,A,0,1.0,B|B|B|B|B
23,pre,q3,B,B,1,1.0,B|B|B|B|B
24,pre,q6,A,A,1,0.6,A|A|B|A|B
25,pre,q4,B,B,1,1.0,B|B|B|B|B
26,pre,q0,A,A,1,1.0,A|A|A|A|A
27,pre,q5,A,A,1,1.0,A|A|A|A|A
28,pre,q6,A,A,1,1.0,A|A|A|A|A
29,pre,q2,B,B,1,0.8,A|B|B|B|B
30,pre,q2,B,B,1,0.8,B|B|B|A|B
31,pre,q4,B,B,1,1.0,B|B|B|B|B
32,pre,q1,A,A,1,1.0,A|A|A|A|A
33,pre,q5,A,A,1,1.0,A|A|A|A|A
34,pre,q4,B,B,1,1.0,B|B|B|B|B
35,pre,q9,B,B,1,1.0,B|B|B|B|B
36,pre,q9,B,B,1,1.0,B|B|B|B|B
37,pre,q0,A,A,1,1.0,A|A|A|A|A
38,pre,q9,B,B,1,1.0,B|B|B|B|B
39,pre,q10,A,A,1,1.0,A|A|A|A|A
40,pre,q11,A,A,1,0.6,A|B|A|A|B
41,pre,q5,A,A,1,1.0,A|A|A|A|A
42,pre,q1,A,A,1,1.0,A|A|A|A|A
43,pre,q4,B,B,1,1.0,B|B|B|B|B
44,pre,q5,A,A,1,1.0,A|A|A|A|A
45,pre,q4,B,B,1,1.0,B|B|B|B|B
46,pre,q7,B,B,1,1.0,B|B|B|B|B
47,pre,q11,A,A,1,1.0,A|A|A|A|A
48,pre,q5,A,A,1,1.0,A|A|A|A|A
49,pre,q2,B,B,1,0.6,A|A|B|B|B
50,pre,q7,B,B,1,1.0,B|B|B|B|B
51,pre,q7,B,B,1,1.0,B|B|B|B|B
52,pre,q11,A,A,1,0.6,B|A|A|A|B
53,pre,q2,B,B,1,0.8,A|B|B|B|B
54,pre,q0,A,A,1,1.0,A|A|A|A|A
55,pre,q4,B,B,1,1.0,B|B|B|B|B
56,pre,q0,A,A,1,1.0,A|A|A|A|A
57,pre,q11,A,A,1,0.8,B|A|A|A|A
58,pre,q5,A,A,1,1.0,A|A|A|A|A
59,pre,q6,A,A,1,1.0,A|A|A|A|A
60,post,q0,A,B,0,1.0,A|A|A|A|A
61,post,q8,B,A,0,1.0,B|B|B|B|B
62,post,q6,A,B,0,1.0,A|A|A|A|A
63,post,q5,A,B,0,1.0,A|A|A|A|A
64,post,q6,A,B,0,0.6,A|B|A|A|B
65,post,q9,B,A,0,1.0,B|B|B|B|B
66,post,q0,A,B,0,1.0,A|A|A|A|A
67,post,q7,B,B,1,1.0,B|B|B|B|B
68,post,q0,A,B,0,1.0,A|A|A|A|A
69,post,q11,B,A,0,1.0,B|B|B|B|B
70,post,q2,B,B,1,0.8,A|B|B|B|B
71,post,q9,B,A,0,1.0,B|B|B|B|B
72,post,q3,B,A,0,1.0,B|B|B|B|B
73,post,q1,A,B,0,1.0,A|A|A|A|A
74,post,q3,B,A,0,1.0,B|B|B|B|B
75,post,q7,B,B,1,1.0,B|B|B|B|B
76,post,q5,A,B,0,1.0,A|A|A|A|A
77,post,q8,B,A,0,1.0,B|B|B|B|B
78,post,q5,A,B,0,1.0,A|A|A|A|A
79,post,q8,B,A,0,1.0,B|B|B|B|B
