step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q0,B,B,1,0.8,A|B|B|B|B
1,pre,q3,B,B,1,1.0,B|B|B|B|B
2,pre,q0,B,B,1,1.0,B|B|B|B|B
3,pre,q9,A,A,1,1.0,A|A|A|A|A
4,pre,q5,A,B,0,1.0,A|A|A|A|A
5,pre,q10,A,A,1,1.0,A|A|A|A|A
6,pre,q2,B,B,1,1.0,B|B|B|B|B
7,pre,q9,A,A,1,1.0,A|A|A|A|A
8,pre,q3,B,B,1,1.0,B|B|B|B|B
9,pre,q11,B,B,1,1.0,B|B|B|B|B
10,pre,q5,B,B,1,0.8,A|B|B|B|B
11,pre,q9,A,A,1,1.0,A|A|A|A|A
12,pre,q5,B,B,1,0.8,A|B|B|B|B
13,pre,q9,A,A,1,1.0,A|A|A|A|A
14,pre,q4,B,B,1,1.0,B|B|B|B|B
15,pre,q10,A,A,1,1.0,A|A|A|A|A
16,pre,q5,B,B,1,0.8,A|B|B|B|B
17,pre,q9,A,A,1,1.0,A|A|A|A|A
18,pre,q1,B,B,1,1.0,B|B|B|B|B
19,pre,q7,B,A,0,1.0,B|B|B|B|B
20,pre,q2,B,B,1,1.0,B|B|B|B|B
21,pre,q11,B,B,1,1.0,B|B|B|B|B
22,pre,q7,A,A,1,1.0,A|A|A|A|A
23,pre,q9,A,A,1,1.0,A|A|A|A|A
24,pre,q7,A,A,1,1.0,A|A|A|A|A
25,pre,q10,A,A,1,1.0,A|A|A|A|A
26,pre,q10,A,A,1,1.0,A|A|A|A|A
27,pre,q2,B,B,1,1.0,B|B|B|B|B
28,pre,q2,B,B,1,1.0,B|B|B|B|B
29,pre,q2,B,B,1,1.0,B|B|B|B|B
30,pre,q8,B,B,1,0.8,A|B|B|B|B
31,pre,q5,B,B,1,1.0,B|B|B|B|B
32,pre,q10,A,A,1,1.0,A|A|A|A|A
33,pre,q8,B,B,1,1.0,B|B|B|B|B
34,pre,q3,B,B,1,1.0,B|B|B|B|B
35,pre,q9,A,A,1,1.0,A|A|A|A|A
36,pre,q1,B,B,1,1.0,B|B|B|B|B
37,pre,q1,B,B,1,1.0,B|B|B|B|B
38,pre,q1,B,B,1,1.0,B|B|B|B|B
39,pre,q6,B,B,1,1.0,B|B|B|B|B
40,pre,q0,B,B,1,1.0,B|B|B|B|B
41,pre,q9,A,A,1,1.0,A|A|A|A|A
42,pre,q4,B,B,1,1.0,B|B|B|B|B
43,pre,q9,A,A,1,1.0,A|A|A|A|A
44,pre,q4,B,B,1,1.0,B|B|B|B|B
45,pre,q9,A,A,1,1.0,A|A|A|A|A
46,pre,q5,B,B,1,0.8,A|B|B|B|B
47,pre,q1,B,B,1,1.0,B|B|B|B|B
48,pre,q5,B,B,1,0.6,A|A|B|B|B
49,pre,q4,B,B,1,1.0,B|B|B|B|B
50,pre,q8,B,B,1,1.0,B|B|B|B|B
51,pre,q4,B,B,1,1.0,B|B|B|B|B
52,pre,q7,A,A,1,1.0,A|A|A|A|A
53,pre,q8,B,B,1,1.0,B|B|B|B|B
54,pre,q3,B,B,1,1.0,B|B|B|B|B
55,pre,q4,B,B,1,1.0,B|B|B|B|B
56,pre,q2,B,B,1,1.0,B|B|B|B|B
57,pre,q1,B,B,1,1.0,B|B|B|B|B
58,pre,q9,A,A,1,1.0,A|A|A|A|A
59,pre,q1,B,B,1,1.0,B|B|B|B|B
60,post,q11,B,A,0,1.0,B|B|B|B|B
61,post,q7,A,A,1,1.0,A|A|A|A|A
62,post,q3,B,A,0,1.0,B|B|B|B|B
63,post,q5,A,B,0,0.6,A|A|A|B|B
64,post,q8,B,A,0,1.0,B|B|B|B|B
65,post,q2,B,A,0,1.0,B|B|B|B|B
66,post,q11,B,A,0,1.0,B|B|B|B|B
67,post,q9,A,A,1,1.0,A|A|A|A|A
68,post,q1,B,A,0,1.0,B|B|B|B|B
69,post,q6,B,A,0,1.0,B|B|B|B|B
70,post,q2,B,A,0,1.0,B|B|B|B|B
71,post,q7,A,A,1,0.8,A|A|A|B|A
72,post,q0,B,A,0,1.0,B|B|B|B|B
73,post,q0,B,A,0,1.0,B|B|B|B|B
74,post,q10,A,A,1,1.0,A|A|A|A|A
75,post,q6,B,A,0,1.0,B|B|B|B|B
76,post,q6,B,A,0,1.0,B|B|B|B|B
77,post,q0,B,A,0,1.0,B|B|B|B|B
78,post,q2,B,A,0,1.0,B|B|B|B|B
79,post,q3,B,A,0,1.0,B|B|B|B|B
